COURSECODE,COURSETITLE,DELIVERY,CLASSNUM,STATUS,DURATION,STUMAX,PRICE,CATEGORY,SUBCATEGORY
AN610,"PowerHA 7 Planning, Implementing, Customizing and Administration",CLASSROOM,M0Y5,Available           ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
CV861,DB2 10 for z/OS Implementation Workshop,CLASSROOM,JF09,Available           ,5,8,3350,Data Management for z/OS,DB2 for z/OS
CV871,DB2 10 for z/OS Utilities for Database Administrators,CLASSROOM,IN13,Standby             ,3,8,2010,Data Management for z/OS,DB2 for z/OS
DW551,IBM Netezza Appliance Usage and Advanced Concepts,CLASSROOM,M3R7,Available           ,3,8,3750,Big Data Analytics,Netezza Data Warehouse Appliances - BD
ES270,z/OS System Operators,CLASSROOM,K7Q2,Standby             ,3,4,2495,"IBM System z (z/OS, z/VM, Linux)",z/OS Operations
SN712,Storage Area Networking Fundamentals,CLASSROOM,NB74,Standby             ,4.5,8,3625,IBM Storage and Storage Networking,Storage Networking and Storage Virtualization
SN712,Storage Area Networking Fundamentals,CLASSROOM,NB75,Standby             ,4.5,8,3625,IBM Storage and Storage Networking,Storage Networking and Storage Virtualization
TSX22,IBM Tivoli Storage Manager 6.3 Advanced Administration for AIX,CLASSROOM,M55U,Standby             ,5,8,3750,Tivoli Storage Management,Storage Manager
WA585,WebSphere Application Server V8.5 Administration,CLASSROOM,NB76,Standby             ,5,8,3625,WebSphere Application Server,Administration for distributed systems
WA585,WebSphere Application Server V8.5 Administration,CLASSROOM,NB77,Standby             ,5,8,3625,WebSphere Application Server,Administration for distributed systems
WA585,WebSphere Application Server V8.5 Administration,CLASSROOM,NB83,Standby             ,5,8,3625,WebSphere Application Server,Administration for distributed systems
WM504,IBM WebSphere MQ V7.5 Application Development (Windows Labs),CLASSROOM,K8K0,Standby             ,3,5,2175,Application Integration,WebSphere MQ
WM504,IBM WebSphere MQ V7.5 Application Development (Windows Labs),CLASSROOM,K8K1,Standby             ,4,5,2175,Application Integration,WebSphere MQ
WM505,IBM WebSphere MQ V7.5 Application Development (Linux Labs),CLASSROOM,K8K2,Standby             ,3,5,2175,Application Integration,WebSphere MQ
CV450,DB2 for z/OS Data Sharing Implementation Workshop,CLASSROOM,GK49,Available           ,4.5,8,3350,DB2 for z/OS,Data Sharing
6T806,IBM Sterling Selling and Fulfillment Foundation - Process Modeling,CLASSROOM,JMW5,Available           ,1,8,775,B2B Integration,IBM Sterling B2B Integrator
6T806,IBM Sterling Selling and Fulfillment Foundation - Process Modeling,CLASSROOM,JMW6,Available           ,1,12,775,B2B Integration,IBM Sterling B2B Integrator
DW540,IBM Netezza Appliance Usage and Advanced Concepts,CLASSROOM,M3R7,Available           ,2,8,3750,Big Data Analytics,Netezza Data Warehouse Appliances - BD
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S7,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S8,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AN100,UNIX / AIX Basics,CLASSROOM,M0S7,Available           ,4,8,2825,"IBM System p, AIX, and UNIX",AIX System Administration
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0S12,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0S13,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN310,Power Systems for AIX - Virtualization II: Advanced PowerVM and Performance,CLASSROOM,NB66,Standby             ,4.5,8,4095,"IBM System p, AIX, and UNIX",AIX System Administration
AN310,Power Systems for AIX - Virtualization II: Advanced PowerVM and Performance,CLASSROOM,NB67,Standby             ,4.5,8,4095,"IBM System p, AIX, and UNIX",AIX System Administration
CL492,DB2 9 for LUW Advanced Database Recovery,CLASSROOM,I7V1,Standby             ,4,4,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CV851,DB2 10 for z/OS System Administration,CLASSROOM,M0O6,Available           ,5,8,3350,Data Management for z/OS,DB2 for z/OS
ES200,z/OS System Services Structure,CLASSROOM,I95N,Available           ,4.5,8,2895,"IBM System z (z/OS, z/VM, Linux)",System Administrator for z/OS
OL190,IBM i Administration and Control,CLASSROOM,M0U7,Available           ,5,8,3665,IBM System i,System Administration for System i
OL201,Control Language Programming Workshop for IBM i,CLASSROOM,NB20,Standby             ,4,8,3875,IBM System i,Related System i Courses
OL201,Control Language Programming Workshop for IBM i,CLASSROOM,NB21,Standby             ,4,8,3875,IBM System i,Related System i Courses
RS524,Essentials of IBM Rational ClearCase UCM for Windows V7.1,CLASSROOM,H818,Available           ,1,12,795,Rational Software,Change configuration &amp; release management
RSB20,IBM Rational ClearCase UCM Boot Camp for Windows,CLASSROOM,H817,Available           ,5,12,3000,Rational Software,Change configuration &amp; release management
SSE10,IBM Storwize V7000 Implementation Workshop,CLASSROOM,M3S5,Available           ,4,8,3550,IBM Storage and Storage Networking,Storage
SSE10,IBM Storwize V7000 Implementation Workshop,CLASSROOM,M3S4,Available           ,4,8,3550,IBM Storage and Storage Networking,Storage
SSF00,IBM DS8000 Implementation Workshop for Open Systems,CLASSROOM,M0Z7,Available           ,4,8,3316,IBM Storage and Storage Networking,Storage
TX304,IBM Tivoli Workload Scheduler 8.6 Operations and Scheduling,CLASSROOM,M8H7,Standby             ,3,8,1800,Tivoli Service Delivery and Process Automation,Workload Scheduler
TX304,IBM Tivoli Workload Scheduler 8.6 Operations and Scheduling,CLASSROOM,M8H8,Standby             ,3,8,1800,Tivoli Service Delivery and Process Automation,Workload Scheduler
WD506,Web Service Development for IBM WebSphere Application Server V7,CLASSROOM,F8A1,Available           ,5,10,3125,Application Development,Web services
ZV062,"Installing, Configuring and Servicing z/VM for Linux Guests",CLASSROOM,I97G,Available           ,5,6,3255,"IBM System z (z/OS, z/VM, Linux)","System Administrator for z/VM, Linux"
AN140,AIX Jumpstart for UNIX Professionals,CLASSROOM,M530,Standby             ,5,16,3775,"IBM System p, AIX, and UNIX",Transformation Courses
AN140,AIX Jumpstart for UNIX Professionals,CLASSROOM,M531,Standby             ,5,16,3775,"IBM System p, AIX, and UNIX",Transformation Courses
AN620,PowerHA 7 Additional Configurations,CLASSROOM,NB36,Standby             ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
AN620,PowerHA 7 Additional Configurations,CLASSROOM,NB37,Standby             ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
CL462,DB2 9 for LUW Advanced Database Administration for Experts,CLASSROOM,I7U6,Available           ,5,8,3350,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
ES070,z/OS Job Control Language and Utilities,CLASSROOM,M3W3,Available           ,4.5,8,2995,"IBM System z (z/OS, z/VM, Linux)",System z Basics
NGT11,IBM PureFlex System Fundamentals,CLASSROOM,NB44,Standby             ,3,8,1995,IBM System x,Technical
NGT11,IBM PureFlex System Fundamentals,CLASSROOM,NB45,Standby             ,3,8,1995,IBM System x,Technical
NGTB1,IBM PureFlex Systems Fundamentals with Implementation Services,CLASSROOM,NB50,Standby             ,5,8,3250,IBM System x,Technical
NGTB1,IBM PureFlex Systems Fundamentals with Implementation Services,CLASSROOM,NB51,Standby             ,5,8,3250,IBM System x,Technical
QBC07,IBM Rational DOORS Boot Camp,CLASSROOM,M3R12,Available           ,4,8,2800,Rational Software,Requirements definition and management
QBC07,IBM Rational DOORS Boot Camp,CLASSROOM,M3R13,Available           ,4,8,2800,Rational Software,Requirements definition and management
RD810,Mastering Servlet and JSP Development with Rational Application Developer v7.5,CLASSROOM,M2Q2,Available           ,5,8,3500,Rational Software,Architecture management
WB381,Developing Rule Solutions in IBM WebSphere Operational Decision Management V8,CLASSROOM,M3R1,Available           ,5,8,3875,Business Rules,WebSphere Operational Decision Management
6T814,IBM Sterling Inventory Management and Order Management Business Rules,CLASSROOM,JMW9,Available           ,3,12,2325,B2B Integration,IBM Sterling B2B Integrator
6T814,IBM Sterling Inventory Management and Order Management Business Rules,CLASSROOM,JMW0,Available           ,3,8,2325,B2B Integration,IBM Sterling B2B Integrator
AS240,System Operator Workshop for IBM i,CLASSROOM,NB56,Standby             ,4,8,3500,IBM System i,System Operations
AS240,System Operator Workshop for IBM i,CLASSROOM,NB57,Standby             ,4,8,3500,IBM System i,System Operations
B5282,IBM Cognos Transformer: Design OLAP Models (V10.2),CLASSROOM,M3M0,Available           ,4,8,2800,Cognos,BI - Cognos BI (version 10.2)
ZV200,z/VM RACF and DIRMAINT Implementation,CLASSROOM,LR02,Available           ,4.5,8,3190,"IBM System z (z/OS, z/VM, Linux)","System Administrator for z/VM, Linux"
NGTB2,IBM PureFlex Systems Implementation Services,CLASSROOM,NB58,Standby             ,2,8,1475,IBM System x,Technical
NGTB2,IBM PureFlex Systems Implementation Services,CLASSROOM,NB59,Standby             ,2,8,1475,IBM System x,Technical
AN610,"PowerHA 7 Planning, Implementing, Customizing and Administration",CLASSROOM,M0Y6,Available           ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
AN610,"PowerHA 7 Planning, Implementing, Customizing and Administration",CLASSROOM,M0Y7,Available           ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
AS280,BRMS for IBM i,CLASSROOM,M3Q3,Available           ,4.5,8,3975,IBM System i,System Administration for System i
CL213,DB2 10 for LUW: Basic Administration for AIX,CLASSROOM,M0T11,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL213,DB2 10 for LUW: Basic Administration for AIX,CLASSROOM,M0T12,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL2X3,DB2 10 for LUW: Basic Administration for Linux and Windows,CLASSROOM,M0T12,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL2X3,DB2 10 for LUW: Basic Administration for Linux and Windows,CLASSROOM,M0T13,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CMW44,IMS Database Repair - Web - ILO,CLASSROOM,J58B,Closed              ,4,12,695,Data Management for z/OS,IMS
ES191,Basics of z/OS RACF Administration,CLASSROOM,I9Y5,Standby             ,4.5,8,3760,"IBM System z (z/OS, z/VM, Linux)",Security Administrator
RSP10,IBM Rational ClearQuest Boot Camp,CLASSROOM,M0B3,Available           ,5,8,3000,Rational Software,Change configuration &amp; release management
RSP10,IBM Rational ClearQuest Boot Camp,CLASSROOM,M0B4,Available           ,5,8,3000,Rational Software,Change configuration &amp; release management
TR571,IBM Maximo Asset Management 7.5 Fundamentals,CLASSROOM,M54I,Standby             ,4,16,2600,Tivoli Asset Management,Maximo Asset Management
WA180,WebSphere Application Server V8 Administration for AIX,CLASSROOM,MY37,Available           ,5,12,3625,WebSphere Application Server,Administration for distributed systems
WA585,WebSphere Application Server V8.5 Administration,CLASSROOM,NB78,Standby             ,5,8,3625,WebSphere Application Server,Administration for distributed systems
WA585,WebSphere Application Server V8.5 Administration,CLASSROOM,NB79,Standby             ,5,8,3625,WebSphere Application Server,Administration for distributed systems
WA680,WebSphere Application Server V8.5 Scripting and Automation,CLASSROOM,JMWW,Available           ,5,8,3625,WebSphere Application Server,Scripting and Automation
1SM00,Introduction to Cloud Computing Architecture,CLASSROOM,JL26,Available           ,2,8,1950,Cloud Computing,Cast Iron Systems
AN110,Power Systems for AIX I: LPAR Configuration and Planning,CLASSROOM,NB62,Standby             ,3,8,2265,"IBM System p, AIX, and UNIX",Logical Partitioning (LPAR)
AN110,Power Systems for AIX I: LPAR Configuration and Planning,CLASSROOM,NB63,Standby             ,3,8,2265,"IBM System p, AIX, and UNIX",Logical Partitioning (LPAR)
AN220,AIX Network Installation Management (NIM): Concepts and Configuration,CLASSROOM,M28V,Available           ,2,8,1425,"IBM System p, AIX, and UNIX",AIX Networking
AN440,PowerHA/XD: Extended Distance and Disaster Recovery,CLASSROOM,JMW7,Available           ,3,8,2470,"IBM System p, AIX, and UNIX",AIX High Availability
AN440,PowerHA/XD: Extended Distance and Disaster Recovery,CLASSROOM,JMW8,Available           ,3,16,2470,"IBM System p, AIX, and UNIX",AIX High Availability
CE131,DB2 SQL Workshop for Experienced Users,CLASSROOM,M3V3,Available           ,2.5,8,2010,Data Management for z/OS,DB2 Tools for z/OS
CV842,DB2 10 for z/OS Database Administration Part 2,CLASSROOM,NB69,Standby             ,3,8,2010,Data Management for z/OS,Database Administration - z/OS
CV842,DB2 10 for z/OS Database Administration Part 2,CLASSROOM,NB70,Standby             ,3,8,2010,Data Management for z/OS,Database Administration - z/OS
RS860,Jazz Team Server V4.0 Administration,CLASSROOM,M0H7,Available           ,3,8,1400,Rational Software,Change configuration &amp; release management
SSF10,IBM DS8000 Implementation Workshop for System z,CLASSROOM,I767,Available           ,3,8,2550,IBM Storage and Storage Networking,Storage
SSF10,IBM DS8000 Implementation Workshop for System z,CLASSROOM,I768,Available           ,4,8,2550,IBM Storage and Storage Networking,Storage
WA715,IBM WebSphere Application Server V7 Performance Tuning,CLASSROOM,M28Y,Available           ,3,8,2175,WebSphere Application Server,Admin &amp; Deployment WAS - Distributed Sys
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S9,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S10,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0S14,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0S15,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN620,PowerHA 7 Additional Configurations,CLASSROOM,NB38,Standby             ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
AN620,PowerHA 7 Additional Configurations,CLASSROOM,NB39,Standby             ,5,8,3975,"IBM System p, AIX, and UNIX",AIX High Availability
CL484,"DB2 10.1 for Linux, UNIX, and Windows Quickstart for Experienced Relational DBAs",CLASSROOM,M3D7,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL484,"DB2 10.1 for Linux, UNIX, and Windows Quickstart for Experienced Relational DBAs",CLASSROOM,M3D8,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CV470,DB2 for z/OS Data Sharing Performance and Tuning,CLASSROOM,GK55,Available           ,5,8,3350,DB2 for z/OS,Application Programming - z/OS
CV470,DB2 for z/OS Data Sharing Performance and Tuning,CLASSROOM,GK56,Available           ,6,8,3350,DB2 for z/OS,Application Programming - z/OS
ES885,Exploiting the Advanced Features of RACF,CLASSROOM,I95X,Available           ,3.5,8,4065,"IBM System z (z/OS, z/VM, Linux)",Security Administrator
OL190,IBM i Administration and Control,CLASSROOM,M0U7,Available           ,4.5,8,3665,IBM System i,System Administration for System i
SN712,Storage Area Networking Fundamentals,CLASSROOM,NB78,Standby             ,4.5,8,3625,IBM Storage and Storage Networking,Storage Networking and Storage Virtualization
SN712,Storage Area Networking Fundamentals,CLASSROOM,NB79,Standby             ,4.5,8,3625,IBM Storage and Storage Networking,Storage Networking and Storage Virtualization
